T P CH4 O2 N2 AR CO2 H2O C2H6 HCCOH HNCO CH2CHO H2 CH3 YiSum CH4 O2 N2 AR CO2 H2O C2H6 HCCOH HNCO CH2CHO H2 CH3
1377 108232 0.666522951 0.675954047 0.364455044 0.262206484 0.150445532 0.674977586 0.627638192 0.863350566 0.080856497 0.183132462 0.685888847 0.116713235 5.352141442 0.108591662 0.110128201 0.059377969 0.042719366 0.024510979 0.109969113 0.102256455 0.140659331 0.013173352 0.02983642 0.111746804 0.019015225
2438 106937 0.096334831 0.129646018 0.221932825 0.966386603 0.35465341 0.499207617 0.700033485 0.586186952 0.80134023 0.944083399 0.701726766 0.249010908 6.250543042 0.015695122 0.021122268 0.036157876 0.157446232 0.057781061 0.08133221 0.114051285 0.095503111 0.130556445 0.153812536 0.114327159 0.040569508
1632 104329 0.606476619 0.544289362 0.973622734 0.139394066 0.767502948 0.427044445 0.209693931 0.151585881 0.614179437 0.751468516 0.571990162 0.187050234 5.944298335 0.098808756 0.088677046 0.158625161 0.022710446 0.125043587 0.069575197 0.034163883 0.024696768 0.10006372 0.122431215 0.093190133 0.030474713
1491 104372 0.406371193 0.346039929 0.106557986 0.052318937 0.601598545 0.515899594 0.759069187 0.661265686 0.204980952 0.148083202 0.423599555 0.258393748 4.484178516 0.066207057 0.05637773 0.017360706 0.008523938 0.098014008 0.084051711 0.123669536 0.107735134 0.033396033 0.024126102 0.069013947 0.042098185
448 108117 0.189418102 0.389443803 0.679866648 0.82496234 0.922790751 0.03470005 0.570601158 0.981138145 0.452412598 0.950318069 0.283271803 0.333069395 6.611992862 0.030860492 0.063449203 0.110765652 0.134405021 0.150343482 0.005653423 0.092963832 0.159849592 0.073708243 0.154828304 0.046151383 0.054264537
2905 101371 0.925355748 0.281642623 0.189634153 0.512901664 0.324456407 0.126204877 0.855430849 0.924428743 0.677143504 0.748797114 0.989780135 0.009259019 6.565034836 0.150761378 0.045885952 0.030895692 0.08356328 0.052861286 0.020561629 0.13936903 0.150610348 0.11032199 0.121995983 0.161257567 0.001508504
2005 108253 0.121788043 0.725534638 0.58245582 0.282611199 0.616496286 0.580397497 0.759611227 0.437805713 0.092552858 0.347753513 0.447985637 0.096560096 5.091552527 0.019842026 0.118206 0.094895225 0.046043755 0.100441187 0.094559878 0.123757847 0.071328451 0.015078954 0.056656912 0.072986991 0.015731823
1475 111137 0.698130792 0.677711653 0.246098666 0.51831052 0.792710995 0.155847239 0.911841699 0.728188017 0.321126465 0.412336856 0.764218116 0.089132503 6.315653521 0.113741294 0.110414554 0.040095038 0.084444505 0.129150548 0.02539104 0.148559634 0.118638296 0.052318763 0.067178999 0.124508413 0.0145217
708 102010 0.711071353 0.61771809 0.632867166 0.629426306 0.63601673 0.896677424 0.021016067 0.614138347 0.244900185 0.40125198 0.881430848 0.485111834 6.771626328 0.115849604 0.100640246 0.103108373 0.102547779 0.103621508 0.14608903 0.003423993 0.100057025 0.039899778 0.065373022 0.143605018 0.079035688
2930 105982 0.521437527 0.005836209 0.367941714 0.378295355 0.326861812 0.272517597 0.11475936 0.20027661 0.265493802 0.33801542 0.055455661 0.977689632 3.824580699 0.084953965 0.00095085 0.059946026 0.061632868 0.053253181 0.044399279 0.018696895 0.032629589 0.043254944 0.055070356 0.009034981 0.159287751
1654 107427 0.768501022 0.129199126 0.837758729 0.782827081 0.333619836 0.32372451 0.258381027 0.97813616 0.407497154 0.563601178 0.683089979 0.938434999 7.0047708 0.125206196 0.021049459 0.136489842 0.127540235 0.054354216 0.052742044 0.042096112 0.1593605 0.066390502 0.091823377 0.111290805 0.152892283
1120 103613 0.26125688 0.453633479 0.719642837 0.235333305 0.880423583 0.994286057 0.756140247 0.987544637 0.041457394 0.233348156 0.15944242 0.736275416 6.458784411 0.042564654 0.073907152 0.117246092 0.038341117 0.143440912 0.161991684 0.123192346 0.160893354 0.006754347 0.038017692 0.025976776 0.119955916
1826 110762 0.09113567 0.445462498 0.425382502 0.014172845 0.014223027 0.561850575 0.972675452 0.193584848 0.614990556 0.029576541 0.456351068 0.132999446 3.952405028 0.014848062 0.072575915 0.069304429 0.002309077 0.002317253 0.091538165 0.158470828 0.03153935 0.100195869 0.004818687 0.074349909 0.021668617
1872 111389 0.215344734 0.50336011 0.512893457 0.186691281 0.731703514 0.799686474 0.516049756 0.730640625 0.363231814 0.736675638 0.092642848 0.611990625 6.000910875 0.035084527 0.082008745 0.083561943 0.030416232 0.119211049 0.130287011 0.084076175 0.119037881 0.059178677 0.120021121 0.015093615 0.099707113
904 105576 0.806852813 0.326123285 0.811453757 0.961316622 0.108420652 0.516181942 0.487185279 0.4500072 0.883761274 0.52737568 0.476983226 0.915598526 7.271260256 0.13145457 0.053132858 0.132204168 0.156620217 0.017664176 0.084097712 0.079373499 0.073316349 0.143984697 0.085921424 0.077711354 0.149171706
737 103065 0.591541643 0.178877284 0.659548261 0.580457404 0.283569011 0.783984274 0.570489516 0.727793698 0.829725262 0.00649142 0.70020253 0.454042812 6.366723114 0.096375511 0.029143155 0.107455327 0.094569638 0.046199805 0.127728767 0.092945643 0.118574052 0.135181009 0.001057599 0.114078827 0.073973842
1397 104169 0.017858002 0.501212839 0.085481628 0.09393145 0.791883071 0.649036186 0.238139298 0.580439937 0.154741468 0.704436334 0.194039655 0.150627776 4.161827643 0.002909472 0.081658906 0.01392689 0.015303557 0.12901566 0.105742672 0.038798277 0.094566792 0.025210884 0.114768609 0.031613448 0.024540671
494 101566 0.302277579 0.320938024 0.284909415 0.400669603 0.699369258 0.700488586 0.803747101 0.770431904 0.536730395 0.093296805 0.923269857 0.285956976 6.122085502 0.049247853 0.052288062 0.046418187 0.065278139 0.113943068 0.114125432 0.130948579 0.12552078 0.087445519 0.015200159 0.150421539 0.046588858
2467 107510 0.65020593 0.457136073 0.748945203 0.864488497 0.619312659 0.485131354 0.668495306 0.952682868 0.297299386 0.949393663 0.173408475 0.999044362 7.865543776 0.10593325 0.074477804 0.12202011 0.140844726 0.100900038 0.079038869 0.108913003 0.155213584 0.048436793 0.154677698 0.028252162 0.162766919
360 107768 0.298433475 0.263711785 0.878016239 0.52224908 0.587866214 0.620763872 0.220840536 0.965822613 0.960043925 0.197810906 0.581649211 0.154510297 6.251718153 0.048621562 0.042964613 0.143048701 0.085086185 0.095776701 0.101136473 0.035979917 0.157354345 0.156412866 0.03222787 0.09476381 0.025173222
2274 108618 0.179590497 0.887099022 0.360392536 0.503815237 0.875833038 0.118127004 0.098181789 0.896070247 0.209927 0.312488618 0.479697971 0.511621749 5.432844707 0.029259353 0.144528492 0.058716094 0.082082896 0.142693008 0.01924556 0.015996034 0.145990107 0.034201856 0.050911463 0.078153647 0.083354753
2143 110309 0.073522627 0.165390914 0.926966988 0.326367638 0.242723031 0.462208495 0.020119687 0.104625196 0.15048045 0.664448901 0.579586792 0.12483382 3.841274538 0.011978499 0.02694592 0.151023885 0.053172669 0.039545071 0.075304216 0.003277952 0.01704581 0.024516668 0.108253752 0.094427795 0.020338252
1263 103265 0.790435425 0.233453351 0.904228285 0.111513474 0.987610721 0.247078866 0.67195234 0.462404657 0.527159101 0.728075074 0.823531683 0.597115194 7.084558172 0.128779806 0.03803483 0.147319236 0.018168067 0.160904121 0.040254735 0.109476232 0.075336176 0.085886139 0.118619895 0.134171935 0.097283569
1563 104753 0.486619894 0.55568946 0.698994692 0.553180055 0.043109285 0.259603193 0.224044955 0.89413949 0.792307632 0.168581864 0.083620172 0.015785088 4.775675781 0.079281385 0.09053438 0.113882043 0.090125541 0.007023477 0.042295231 0.03650199 0.145675543 0.129084831 0.027465798 0.013623617 0.002571748
2225 107005 0.918830227 0.277078457 0.871225937 0.98023704 0.670768104 0.966541889 0.665864757 0.221857208 0.840806091 0.639492752 0.352890386 0.112232833 7.517825683 0.149698223 0.045142347 0.141942407 0.159702781 0.109283293 0.157471532 0.108484427 0.036145556 0.136986327 0.104187831 0.057493824 0.018285267
1175 106932 0.768045662 0.872965982 0.538802903 0.906665093 0.458120542 0.264609354 0.79439388 0.567349577 0.013792358 0.716421311 0.399972113 0.19531758 6.496456355 0.125132007 0.1422259 0.087783178 0.147716247 0.074638196 0.043110848 0.129424728 0.092434076 0.002247087 0.116721233 0.065164502 0.031821651
2964 107019 0.668535717 0.274590176 0.759193352 0.149388786 0.84016736 0.311713002 0.268979169 0.44803113 0.130999959 0.00997675 0.587846196 0.162181649 4.611603244 0.108919587 0.044736949 0.123689766 0.024338812 0.136882263 0.050785097 0.043822789 0.072994403 0.021342856 0.001625438 0.095773439 0.026423058
615 109625 0.036726179 0.910724333 0.423106529 0.328009836 0.052125737 0.843639893 0.430562147 0.186031987 0.214512572 0.505948435 0.006689338 0.444015697 4.382092683 0.005983525 0.148377589 0.068933622 0.05344022 0.008492461 0.137448017 0.070148311 0.030308818 0.034948949 0.082430442 0.001089844 0.072340198
891 109247 0.424012165 0.488844027 0.460365632 0.975905391 0.671835783 0.756836237 0.92018459 0.008521072 0.561458338 0.503115622 0.009378423 0.690003973 6.470461252 0.06908117 0.079643747 0.075003972 0.158997058 0.109457242 0.123305738 0.149918879 0.001388275 0.09147426 0.081968912 0.001527957 0.112417251
2637 104000 0.422998653 0.619700969 0.842205564 0.71004851 0.467890098 0.128037163 0.288453837 0.297054037 0.858841699 0.534844156 0.195408514 0.502212297 5.867695497 0.068916046 0.100963302 0.137214332 0.11568296 0.076229878 0.020860149 0.046995653 0.04839682 0.139924735 0.087138208 0.031836466 0.08182174
2266 102539 0.586988725 0.256201417 0.338256842 0.580151987 0.47397801 0.990081898 0.222370622 0.696754264 0.444939707 0.503936915 0.014537172 0.380032581 5.488230141 0.095633738 0.041741005 0.055109689 0.094519878 0.077221736 0.161306731 0.036229203 0.113517026 0.07249074 0.08210272 0.002368434 0.061915902
2641 105692 0.801565786 0.229002555 0.225879253 0.969007214 0.162992977 0.188780317 0.124325931 0.247376592 0.47868655 0.366335915 0.34236591 0.469550986 4.605869987 0.130593193 0.037309695 0.036800838 0.157873189 0.026555242 0.030756583 0.020255506 0.040303241 0.077988864 0.059684405 0.055779149 0.076500474
1058 104127 0.139066007 0.159614422 0.31483923 0.552725931 0.378570891 0.086769684 0.152007228 0.089015938 0.979341123 0.496824704 0.133648525 0.096926095 3.579349776 0.022656997 0.026004799 0.05129443 0.090051554 0.061677759 0.014136744 0.024765415 0.014502709 0.159556816 0.08094398 0.021774367 0.015791453
2182 106155 0.976234845 0.687258677 0.36811584 0.42550773 0.188598083 0.690512455 0.825712721 0.948240754 0.259940604 0.739656707 0.790306507 0.110033121 7.010118044 0.159050733 0.11196998 0.059974395 0.069324832 0.030726893 0.112500094 0.134527275 0.154489863 0.042350203 0.120506804 0.128758802 0.017926884
596 105284 0.985180206 0.793405549 0.687847073 0.201335627 0.111032228 0.527593799 0.937032131 0.238787961 0.95821675 0.561315542 0.559727812 0.195838512 6.75731319 0.160508135 0.129263706 0.112065843 0.032802127 0.018089661 0.085956961 0.152663725 0.038903959 0.156115178 0.091450996 0.091192318 0.031906522
737 109517 0.64248135 0.406690971 0.239670019 0.689691978 0.790027316 0.922174467 0.89292792 0.996487617 0.584094083 0.332087073 0.52575187 0.588733694 7.610818357 0.104674741 0.066259156 0.039047666 0.11236642 0.128713316 0.150243075 0.145478151 0.162350368 0.095162135 0.054104494 0.085656869 0.095918033
1304 108407 0.726588278 0.418941417 0.643292104 0.806497576 0.219401942 0.521853392 0.523844985 0.084848052 0.531093449 0.102053756 0.617452932 0.969224712 6.165092596 0.118377662 0.068255031 0.104806831 0.131396694 0.035745538 0.085021719 0.085346195 0.013823666 0.086527133 0.016626865 0.100597046 0.157908624
1327 104585 0.638101272 0.79837355 0.308946802 0.069308139 0.859871881 0.800520084 0.760480148 0.894046435 0.711805967 0.145998667 0.371962055 0.075281356 6.434696355 0.103961128 0.130073106 0.050334421 0.011291863 0.140092575 0.130422825 0.123899414 0.145660383 0.115969289 0.023786485 0.06060103 0.012265035
2534 109488 0.782053887 0.405143661 0.277659002 0.480967177 0.00755245 0.159168439 0.172105728 0.990420611 0.533309303 0.643132561 0.051121973 0.719548814 5.222183606 0.127414264 0.066007064 0.04523693 0.07836043 0.001230465 0.025932138 0.028039915 0.161361915 0.086888146 0.104780838 0.008328925 0.117230774
977 101474 0.83439524 0.892939732 0.037090795 0.434610307 0.34743001 0.791965529 0.87889787 0.991151321 0.393735489 0.90337435 0.897561471 0.356044857 7.759196971 0.135941854 0.145480076 0.006042929 0.070807847 0.056604205 0.129029095 0.143192339 0.161480964 0.064148415 0.147180111 0.146233061 0.058007759
2712 102359 0.619594495 0.030686495 0.245593931 0.200717056 0.444779862 0.403035096 0.404294891 0.939645659 0.209840434 0.015604546 0.454639883 0.896897831 4.86533018 0.100945955 0.004999524 0.040012805 0.032701348 0.072464698 0.065663531 0.065868781 0.153089527 0.034187752 0.002542333 0.074071118 0.14612494
1167 104553 0.168357431 0.369148853 0.101794557 0.623163481 0.659186678 0.048832711 0.499132864 0.210893935 0.47601999 0.479788369 0.070506352 0.275260258 3.982085479 0.027429233 0.060142696 0.016584635 0.101527424 0.107396417 0.007955953 0.081320031 0.034359391 0.077554421 0.078168375 0.011487079 0.044846121
1265 107209 0.344749534 0.234530755 0.650847785 0.533023444 0.356018236 0.742402848 0.964432167 0.077512711 0.211745805 0.181750114 0.930607238 0.58497226 5.812592897 0.056167495 0.038210364 0.106037823 0.086841573 0.058003422 0.120954213 0.15712781 0.012628573 0.03449818 0.029611204 0.151616964 0.09530521
2602 102734 0.699862051 0.021037437 0.241149216 0.648249345 0.60050289 0.167811665 0.730345311 0.125483873 0.09102814 0.459180932 0.880408274 0.912305027 5.577364163 0.114023355 0.003427474 0.039288661 0.105614478 0.097835501 0.027340315 0.118989768 0.020444161 0.014830543 0.074810958 0.143438418 0.14863512
2064 106903 0.843975093 0.317246781 0.264480807 0.550506874 0.617209072 0.824992994 0.095895499 0.205444486 0.344156594 0.438676659 0.129763413 0.836782858 5.46913113 0.137502629 0.051686675 0.043089905 0.089690019 0.100557316 0.134410015 0.015623545 0.033471553 0.056070892 0.071470348 0.021141395 0.136330851
1555 104642 0.68113448 0.716497779 0.100085415 0.990582827 0.219881321 0.027696472 0.028756049 0.992520322 0.073511598 0.250569574 0.244054185 0.033696107 4.358986129 0.11097221 0.116733691 0.016306177 0.161388344 0.03582364 0.004512382 0.004685011 0.161704006 0.011976702 0.04082345 0.039761946 0.005489858
2124 109620 0.602810582 0.662629004 0.426931504 0.431296315 0.021006216 0.302447584 0.206887506 0.70107351 0.511602325 0.761334397 0.257803019 0.881442152 5.767264113 0.098211476 0.10795725 0.069556797 0.070267923 0.003422388 0.049275551 0.033706653 0.114220729 0.083351588 0.12403859 0.042001942 0.14360686
1906 107271 0.270665259 0.781519139 0.834782904 0.862343617 0.247107166 0.148956467 0.402971579 0.562287632 0.933223518 0.323175599 0.878826757 0.584409035 6.830268672 0.044097492 0.127327141 0.136005013 0.140495277 0.040259346 0.024268377 0.065653183 0.091609371 0.152043215 0.052652613 0.143180753 0.095213448
2133 107503 0.625533815 0.850044224 0.318574272 0.971094475 0.411224724 0.081852697 0.78678232 0.512011587 0.258594955 0.295088828 0.274217688 0.664546657 6.049566242 0.101913604 0.138491427 0.051902953 0.158213251 0.066997807 0.013335655 0.128184633 0.083418266 0.042130966 0.048076643 0.044676263 0.108269679
2905 108338 0.228004582 0.92186062 0.99493674 0.44444982 0.493302181 0.514736007 0.462548671 0.048986504 0.889752048 0.58940574 0.14425347 0.680571956 6.412808339 0.037147103 0.150191942 0.162097695 0.072410927 0.080370081 0.083862136 0.075359639 0.007981009 0.14496073 0.096027524 0.023502152 0.110880562
312 109170 0.178532338 0.440831449 0.995711381 0.885140028 0.193845276 0.010578784 0.490055419 0.902594625 0.027502831 0.541355565 0.977047103 0.178518628 5.821713428 0.029086955 0.071821412 0.162223901 0.144209328 0.031581779 0.001723523 0.07984111 0.147053076 0.004480833 0.088199064 0.159183068 0.029084722
2546 103724 0.479543652 0.701631824 0.975020068 0.37775323 0.20352736 0.260774171 0.275591341 0.49977435 0.85574295 0.642064079 0.786137871 0.483874909 6.541435806 0.078128505 0.114311691 0.158852819 0.061544544 0.03315921 0.04248601 0.044900062 0.081424544 0.139419879 0.104606758 0.128079637 0.078834165
1929 102661 0.57886214 0.510848389 0.070417005 0.72253679 0.121435382 0.979713675 0.298059397 0.110266099 0.012745705 0.227420038 0.422076831 0.7934797 4.847861151 0.094309733 0.083228755 0.011472523 0.117717583 0.01978457 0.159617513 0.048560616 0.017964841 0.002076564 0.037051867 0.068765861 0.129275787
771 105026 0.467636685 0.287109515 0.090076801 0.467652005 0.942193218 0.779135233 0.365732836 0.155604855 0.479148177 0.78209627 0.213985563 0.876443058 5.906814217 0.076188591 0.046776633 0.014675548 0.076191087 0.153504582 0.126938749 0.05958615 0.02535155 0.078064074 0.127421169 0.034863087 0.142792394
2446 107537 0.861172336 0.034989105 0.17172548 0.208711933 0.170114807 0.925059065 0.691045959 0.504250886 0.524440495 0.25635151 0.925911513 0.993747969 6.267521057 0.140304448 0.005700516 0.027977964 0.034003894 0.027715549 0.150713041 0.112587014 0.082153873 0.085443217 0.041765458 0.150851924 0.161904017
818 102519 0.81956873 0.564085464 0.620387271 0.647199567 0.619573874 0.512504238 0.410138022 0.354680398 0.436244002 0.048653697 0.003955015 0.844013535 5.881003814 0.13352628 0.091902278 0.101075116 0.105443445 0.100942595 0.08349853 0.066820759 0.057785458 0.071074013 0.007926787 0.000644361 0.137508892
1413 101884 0.527545557 0.768660684 0.946344752 0.784175967 0.737511043 0.17856157 0.102396503 0.596653344 0.622615098 0.529526422 0.806177886 0.930913669 7.531082495 0.085949101 0.125232208 0.154180961 0.127759999 0.120157227 0.029091718 0.016682706 0.097208323 0.101438079 0.086271829 0.131344609 0.151666889
581 106312 0.500621844 0.716179466 0.542614379 0.37230096 0.34649026 0.503034677 0.304873498 0.480954058 0.189586901 0.215641836 0.381246167 0.236049973 4.789594017 0.08156262 0.116681831 0.088404153 0.060656246 0.056451099 0.081955725 0.049670787 0.078358293 0.030887994 0.035132932 0.062113622 0.038457879
